key,time,commitTime,PythonfileNum,pythonFile
#1472,2020-10-15 03:52:33,2020-10-15 11:52:32,4,"['gluoncv/model_zoo/monodepthv2/pose_decoder.py', 'scripts/depth/options.py', 'scripts/depth/train.py', 'scripts/depth/trainer.py']"
#1457,2020-10-06 20:21:03,2020-10-06 13:21:02,6,"['docs/conf.py', 'docs/tutorials/action_recognition/demo_tsn_ucf101.py', 'docs/tutorials/depth/test_monodepth2_posenet.py', 'docs/tutorials/depth/videos_monodepth2.py', 'docs/tutorials/tracking/train_siamrpn.py', 'gluoncv/auto/tasks/dataset.py']"
#1456,2020-09-29 19:49:22,2020-09-29 12:49:21,2,"['gluoncv/model_zoo/model_store.py', 'tests/model_zoo/test_model_zoo.py']"
#1446,2020-09-17 02:27:48,2020-09-16 19:27:47,5,"['scripts/gan/stylegan/demo_stylegan.py', 'scripts/gan/stylegan/model.py', 'scripts/gan/stylegan/modules.py', 'scripts/gan/stylegan/prepare_data.py', 'scripts/gan/stylegan/train.py']"
#1442,2020-09-10 06:24:20,2020-09-10 14:24:19,4,"['docs/tutorials/depth/test_monodepth2_posenet.py', 'docs/tutorials/depth/train_monodepth2.py', 'docs/tutorials/depth/videos_monodepth2.py', 'scripts/depth/demo.py']"
#1440,2020-09-05 05:05:42,2020-09-05 13:05:41,6,"['docs/tutorials/depth/test_monodepth2_posenet.py', 'docs/tutorials/depth/train_monodepth2.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/monodepthv2/monodepth2.py', 'gluoncv/model_zoo/monodepthv2/monodepth2_posenet.py']"
#1435,2020-09-03 16:28:36,2020-09-04 00:28:35,4,"['docs/tutorials/depth/test_monodepth2_posenet.py', 'docs/tutorials/depth/train_monodepth2.py', 'gluoncv/model_zoo/monodepthv2/monodepth2_posenet.py', 'scripts/depth/test_pose.py']"
#1432,2020-09-02 18:15:51,2020-09-02 11:15:50,3,"['gluoncv/data/kitti/kitti_utils.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/data_parallel.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/data_parallel.py']"
#1428,2020-08-31 05:54:26,2020-08-31 13:54:25,13,"['gluoncv/data/kitti/kitti_dataset.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/monodepthv2/__init__.py', 'gluoncv/model_zoo/monodepthv2/layers.py', 'gluoncv/model_zoo/monodepthv2/monodepth2.py', 'gluoncv/model_zoo/monodepthv2/monodepth2_posenet.py', 'gluoncv/model_zoo/monodepthv2/pose_decoder.py', 'gluoncv/model_zoo/monodepthv2/resnet_encoder.py', 'scripts/depth/options.py', 'scripts/depth/test.py', 'scripts/depth/test_pose.py', 'scripts/depth/train.py', 'scripts/depth/trainer.py']"
#1412,2020-08-11 22:06:26,2020-08-11 15:06:25,2,"['gluoncv/__init__.py', 'gluoncv/utils/version.py']"
#1403,2020-08-04 21:40:38,2020-08-04 14:40:37,3,"['scripts/gan/stylegan/demo_stylegan.py', 'scripts/gan/stylegan/model.py', 'scripts/gan/stylegan/modules.py']"
#1399,2020-08-04 00:22:34,2020-08-03 17:22:34,2,"['gluoncv/data/kitti/kitti_utils.py', 'gluoncv/utils/version.py']"
#1395,2020-08-04 17:55:36,2020-08-04 10:55:35,6,"['gluoncv/model_zoo/attention.py', 'gluoncv/model_zoo/danet.py', 'scripts/gan/stylegan/demo_stylegan.py', 'scripts/gan/stylegan/model.py', 'scripts/gan/stylegan/modules.py', 'scripts/segmentation/train.py']"
#1388,2020-08-02 00:49:38,2020-08-02 08:49:37,11,"['docs/conf.py', 'docs/tutorials/depth/demo_monodepth2.py', 'docs/tutorials/depth/train_monodepth2.py', 'gluoncv/data/kitti/__init__.py', 'gluoncv/data/kitti/kitti_dataset.py', 'gluoncv/data/kitti/kitti_utils.py', 'gluoncv/model_zoo/__init__.py', 'gluoncv/model_zoo/monodepthv2/__init__.py', 'scripts/depth/options.py', 'scripts/depth/test.py', 'scripts/depth/trainer.py']"
#1385,2020-07-30 04:02:13,2020-07-29 21:02:12,3,"['gluoncv/model_zoo/deeplabv3.py', 'gluoncv/model_zoo/deeplabv3_plus.py', 'gluoncv/model_zoo/deeplabv3b_plus.py']"
#1379,2020-07-21 00:25:29,2020-07-20 17:25:28,5,"['docs/tutorials/depth/demo_monodepth2.py', 'docs/tutorials/depth/train_monodepth2.py', 'docs/tutorials/tracking/train_siamrpn.py', 'gluoncv/model_zoo/model_store.py', 'tests/model_zoo/test_utils_export.py']"
#1376,2020-08-14 01:28:19,2020-08-14 06:58:18,6,"['scripts/action-recognition/feat_extract.py', 'scripts/action-recognition/inference.py', 'scripts/action-recognition/test_recognizer.py', 'scripts/action-recognition/train_recognizer.py', 'scripts/classification/imagenet/train_horovod.py', 'scripts/datasets/somethingsomethingv2.py']"
#1369,2020-07-14 22:53:15,2020-07-14 15:53:15,6,"['tests/__init__.py', 'tests/model_zoo/__init__.py', 'tests/model_zoo/test_model_zoo.py', 'tests/model_zoo/test_utils_export.py', 'tests/unittests/__init__.py', 'tests/unittests/test_utils_segmentation.py']"
#1360,2020-07-19 02:33:58,2020-07-19 10:33:57,17,"['gluoncv/data/__init__.py', 'gluoncv/data/kitti/__init__.py', 'gluoncv/data/kitti/kitti_dataset.py', 'gluoncv/data/kitti/kitti_utils.py', 'gluoncv/data/kitti/mono_dataset.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/monodepthv2/__init__.py', 'gluoncv/model_zoo/monodepthv2/depth_decoder.py', 'gluoncv/model_zoo/monodepthv2/layers.py', 'gluoncv/model_zoo/monodepthv2/monodepth2.py', 'gluoncv/model_zoo/monodepthv2/resnet_encoder.py', 'gluoncv/utils/filesystem.py', 'scripts/depth/options.py', 'scripts/depth/test.py', 'scripts/depth/train.py', 'scripts/depth/trainer.py', 'scripts/depth/utils.py']"
#1352,2020-06-25 19:32:53,2020-06-26 03:32:52,4,"['gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/ssd/presets.py', 'gluoncv/model_zoo/ssd/resnet_v1b_ssd.py']"
#1343,2020-06-14 21:16:30,2020-06-14 14:16:29,4,"['docs/tutorials/action_recognition/dive_deep_i3d_kinetics400.py', 'docs/tutorials/action_recognition/dive_deep_slowfast_kinetics400.py', 'docs/tutorials/action_recognition/dive_deep_tsn_ucf101.py', 'docs/tutorials/action_recognition/finetune_custom.py']"
#1339,2020-06-10 16:50:44,2020-06-10 09:50:43,2,"['gluoncv/data/video_custom/classification.py', 'scripts/action-recognition/train_recognizer.py']"
#1334,2020-07-20 00:21:52,2020-07-20 08:21:51,12,"['docs/tutorials/datasets/det.py', 'docs/tutorials/datasets/mscoco_tracking.py', 'docs/tutorials/datasets/otb2015.py', 'docs/tutorials/datasets/vid.py', 'docs/tutorials/datasets/youtube_bb.py', 'docs/tutorials/tracking/demo_SiamRPN.py', 'docs/tutorials/tracking/train_siamrpn.py', 'gluoncv/data/tracking_data/track.py', 'scripts/datasets/coco_tracking.py', 'scripts/datasets/ilsvrc_det.py', 'scripts/datasets/ilsvrc_vid.py', 'scripts/datasets/otb2015.py']"
#1310,2020-05-21 23:32:18,2020-05-21 16:32:17,3,"['gluoncv/__init__.py', 'gluoncv/utils/version.py', 'tests/unittests/test_utils_parallel.py']"
#1308,2020-05-18 21:41:06,2020-05-18 14:41:05,11,"['gluoncv/__init__.py', 'gluoncv/utils/metrics/accuracy.py', 'gluoncv/utils/metrics/coco_detection.py', 'gluoncv/utils/metrics/coco_instance.py', 'gluoncv/utils/metrics/coco_keypoints.py', 'gluoncv/utils/metrics/heatmap_accuracy.py', 'gluoncv/utils/metrics/rcnn.py', 'gluoncv/utils/metrics/segmentation.py', 'gluoncv/utils/metrics/tracking.py', 'gluoncv/utils/metrics/voc_detection.py', 'gluoncv/utils/viz/mask.py']"
#1303,2020-05-12 22:06:31,2020-05-12 15:06:30,2,"['docs/tutorials/action_recognition/dive_deep_slowfast_kinetics400.py', 'gluoncv/loss.py']"
#1288,2020-05-06 07:43:19,2020-05-06 00:43:18,6,"['gluoncv/model_zoo/rcnn/faster_rcnn/__init__.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/data_parallel.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/__init__.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/data_parallel.py', 'scripts/detection/faster_rcnn/train_faster_rcnn.py', 'scripts/instance/mask_rcnn/train_mask_rcnn.py']"
#1284,2020-05-03 19:02:28,2020-05-03 12:02:28,4,"['gluoncv/model_zoo/danet.py', 'gluoncv/model_zoo/fastscnn.py', 'gluoncv/model_zoo/model_store.py', 'tests/unittests/test_utils_export.py']"
#1280,2020-05-01 19:34:18,2020-05-01 12:34:17,6,"['gluoncv/loss.py', 'gluoncv/model_zoo/attention.py', 'gluoncv/model_zoo/danet.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/segbase.py', 'scripts/segmentation/train.py']"
#1278,2020-05-01 23:49:37,2020-05-01 16:49:37,6,"['gluoncv/model_zoo/__init__.py', 'gluoncv/model_zoo/fastscnn.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/segbase.py', 'scripts/segmentation/test.py', 'scripts/segmentation/train.py']"
#1272,2020-04-26 01:56:08,2020-04-25 18:56:08,5,"['gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/rcnn/rcnn.py', 'gluoncv/model_zoo/resnest.py', 'gluoncv/nn/splat.py']"
#1267,2020-05-11 18:12:17,2020-05-11 21:12:17,3,"['gluoncv/data/__init__.py', 'gluoncv/data/visdrone/__init__.py', 'gluoncv/data/visdrone/detection.py']"
#1266,2020-04-23 23:48:49,2020-04-23 16:48:48,10,"['gluoncv/data/hmdb51/classification.py', 'gluoncv/data/kinetics400/classification.py', 'gluoncv/data/somethingsomethingv2/classification.py', 'gluoncv/data/transforms/video.py', 'gluoncv/data/ucf101/classification.py', 'gluoncv/data/video_custom/classification.py', 'scripts/action-recognition/feat_extract.py', 'scripts/action-recognition/inference.py', 'scripts/action-recognition/test_recognizer.py', 'scripts/action-recognition/train_recognizer.py']"
#1263,2020-04-23 01:07:14,2020-04-22 18:07:13,6,"['gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'gluoncv/model_zoo/resnest.py', 'gluoncv/nn/splat.py', 'scripts/classification/imagenet/train_horovod.py']"
#1259,2020-04-17 22:49:12,2020-04-17 15:49:11,7,"['gluoncv/data/__init__.py', 'gluoncv/data/pascal_voc/detection.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/predefined_models.py', 'scripts/detection/faster_rcnn/train_faster_rcnn.py']"
#1254,2020-04-16 22:44:37,2020-04-16 15:44:36,7,"['gluoncv/model_zoo/deeplabv3.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/resnest.py', 'gluoncv/model_zoo/segbase.py', 'scripts/segmentation/test.py', 'scripts/segmentation/train.py']"
#1252,2020-04-21 18:25:01,2020-04-21 21:25:00,4,"['gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/ssd/anchor.py', 'gluoncv/model_zoo/ssd/presets.py', 'gluoncv/model_zoo/ssd/ssd.py']"
#1249,2020-04-25 02:14:02,2020-04-25 10:14:01,2,"['scripts/detection/faster_rcnn/train_faster_rcnn.py', 'scripts/instance/mask_rcnn/train_mask_rcnn.py']"
#1247,2020-04-07 02:29:17,2020-04-06 19:29:16,8,"['gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/resnest.py', 'gluoncv/nn/dropblock.py', 'gluoncv/nn/splat.py', 'gluoncv/utils/transforms.py', 'scripts/classification/imagenet/train_horovod.py', 'tests/unittests/test_model_zoo.py']"
#1243,2020-04-22 06:17:12,2020-04-22 14:17:12,3,"['gluoncv/model_zoo/hrnet.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py']"
#1236,2020-03-30 18:20:06,2020-03-30 11:20:05,3,"['docs/conf.py', 'gluoncv/data/cityscapes.py', 'gluoncv/data/mhp.py']"
#1235,2020-03-30 21:42:02,2020-03-30 23:42:01,9,"['gluoncv/data/mscoco/segmentation.py', 'gluoncv/data/pascal_aug/segmentation.py', 'gluoncv/data/pascal_voc/segmentation.py', 'gluoncv/model_zoo/deeplabv3.py', 'gluoncv/model_zoo/deeplabv3_plus.py', 'gluoncv/model_zoo/deeplabv3b_plus.py', 'gluoncv/model_zoo/fcn.py', 'gluoncv/model_zoo/icnet.py', 'gluoncv/model_zoo/pspnet.py']"
#1230,2020-03-25 01:55:43,2020-03-24 18:55:43,5,"['docs/tutorials/datasets/mhp_v1.py', 'docs/tutorials/segmentation/demo_deeplab.py', 'docs/tutorials/segmentation/demo_fcn.py', 'docs/tutorials/segmentation/demo_icnet.py', 'docs/tutorials/segmentation/demo_psp.py']"
#1222,2020-03-20 18:13:44,2020-03-20 11:13:43,4,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/mask_rcnn.py', 'gluoncv/model_zoo/ssd/ssd.py', 'gluoncv/nn/coder.py']"
#1220,2020-03-24 16:59:32,2020-03-25 00:59:31,12,"['gluoncv/data/tracking_data/track.py', 'gluoncv/data/transforms/track.py', 'gluoncv/loss.py', 'gluoncv/model_zoo/siamrpn/siam_alexnet.py', 'gluoncv/model_zoo/siamrpn/siam_net.py', 'gluoncv/model_zoo/siamrpn/siam_rpn.py', 'gluoncv/utils/filesystem.py', 'gluoncv/utils/metrics/tracking.py', 'scripts/datasets/coco_tracking.py', 'scripts/tracking/benchmark.py', 'scripts/tracking/test.py', 'scripts/tracking/train.py']"
#1216,2020-03-20 18:15:00,2020-03-20 19:15:00,2,"['gluoncv/nn/gn.py', 'scripts/classification/imagenet/train_imagenet.py']"
#1206,2020-03-10 17:50:44,2020-03-11 01:50:43,14,"['docs/tutorials/datasets/mhp_v1.py', 'docs/tutorials/segmentation/demo_icnet.py', 'gluoncv/data/__init__.py', 'gluoncv/data/mhp.py', 'gluoncv/loss.py', 'gluoncv/model_zoo/icnet.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/segbase.py', 'gluoncv/utils/filesystem.py', 'gluoncv/utils/viz/segmentation.py', 'scripts/datasets/mhp_v1.py', 'scripts/segmentation/test.py', 'scripts/segmentation/train.py']"
#1202,2020-03-09 21:41:42,2020-03-09 14:41:42,18,"['docs/tutorials/action_recognition/finetune_custom.py', 'docs/tutorials/segmentation/voc_sota.py', 'gluoncv/data/cityscapes.py', 'gluoncv/model_zoo/alpha_pose/__init__.py', 'gluoncv/model_zoo/center_net/__init__.py', 'gluoncv/model_zoo/center_net/center_net.py', 'gluoncv/model_zoo/pruned_resnet/resnetv1b_pruned.py', 'gluoncv/model_zoo/quantized/__init__.py', 'gluoncv/model_zoo/rcnn/rpn/rpn_target.py', 'gluoncv/model_zoo/wideresnet.py', 'gluoncv/model_zoo/yolo/yolo3.py', 'gluoncv/nn/__init__.py', 'gluoncv/nn/block.py', 'gluoncv/nn/sampler.py', 'gluoncv/utils/__init__.py', 'gluoncv/utils/export_helper.py', 'gluoncv/utils/parallel.py', 'tests/unittests/test_utils_export.py']"
#1195,2020-03-07 05:47:01,2020-03-06 21:47:00,2,"['gluoncv/model_zoo/model_store.py', 'tests/unittests/test_model_zoo.py']"
#1192,2020-02-18 00:12:36,2020-02-17 16:12:35,2,"['gluoncv/model_zoo/deeplabv3.py', 'gluoncv/model_zoo/model_zoo.py']"
#1191,2020-02-17 02:27:35,2020-02-17 05:27:34,2,"['docs/tutorials/datasets/detection_custom.py', 'docs/tutorials/detection/train_ssd_voc.py']"
#1186,2020-02-11 01:33:10,2020-02-10 17:33:09,2,"['scripts/action-recognition/feat_extract.py', 'scripts/action-recognition/inference.py']"
#1184,2020-03-11 06:12:57,2020-03-11 14:12:57,9,"['gluoncv/data/tracking_data/__init__.py', 'gluoncv/data/tracking_data/track.py', 'gluoncv/data/transforms/track.py', 'gluoncv/model_zoo/siamrpn/siamrpn_tracker.py', 'gluoncv/utils/filesystem.py', 'gluoncv/utils/metrics/tracking.py', 'scripts/datasets/coco_tracking.py', 'scripts/tracking/benchmark.py', 'scripts/tracking/test.py']"
#1183,2020-02-10 02:35:08,2020-02-09 18:35:08,3,"['gluoncv/model_zoo/model_store.py', 'tests/unittests/test_model_zoo.py', 'tests/unittests/test_utils_export.py']"
#1176,2020-02-05 18:50:36,2020-02-05 10:50:34,6,"['gluoncv/data/hmdb51/classification.py', 'gluoncv/data/kinetics400/classification.py', 'gluoncv/data/somethingsomethingv2/classification.py', 'gluoncv/data/ucf101/classification.py', 'gluoncv/data/video_custom/classification.py', 'scripts/action-recognition/inference.py']"
#1171,2020-02-08 19:48:06,2020-02-09 03:48:05,12,"['gluoncv/data/otb/tracking.py', 'gluoncv/model_zoo/siamrpn/siam_alexnet.py', 'gluoncv/model_zoo/siamrpn/siam_net.py', 'gluoncv/model_zoo/siamrpn/siam_rpn.py', 'gluoncv/model_zoo/siamrpn/siamrpn_tracker.py', 'gluoncv/utils/data/tracking.py', 'scripts/datasets/coco_tracking.py', 'scripts/datasets/ilsvrc_det.py', 'scripts/datasets/ilsvrc_vid.py', 'scripts/tracking/benchmark.py', 'scripts/tracking/demo.py', 'scripts/tracking/test.py']"
#1166,2020-02-07 22:22:40,2020-02-07 14:22:39,22,"['gluoncv/data/transforms/presets/rcnn.py', 'gluoncv/model_zoo/__init__.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/__init__.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/predefined_models.py', 'gluoncv/model_zoo/rcnn/faster_rcnn/rcnn_target.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/__init__.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/mask_rcnn.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/predefined_models.py', 'gluoncv/model_zoo/rcnn/mask_rcnn/rcnn_target.py', 'gluoncv/model_zoo/rcnn/rcnn.py', 'gluoncv/model_zoo/rcnn/rpn/__init__.py', 'gluoncv/model_zoo/rcnn/rpn/anchor.py', 'gluoncv/model_zoo/rcnn/rpn/bbox_clip.py', 'gluoncv/model_zoo/rcnn/rpn/proposal.py', 'gluoncv/model_zoo/rcnn/rpn/rpn.py', 'gluoncv/model_zoo/rcnn/rpn/rpn_target.py', 'scripts/detection/faster_rcnn/train_faster_rcnn.py', 'scripts/instance/mask_rcnn/train_mask_rcnn.py', 'setup.py']"
#1142,2020-04-25 22:04:51,2020-04-25 15:04:51,8,"['gluoncv/data/transforms/mask.py', 'gluoncv/model_zoo/center_net/center_net.py', 'gluoncv/model_zoo/center_net/deconv_resnet.py', 'gluoncv/model_zoo/center_net/duc_mobilenet.py', 'gluoncv/model_zoo/model_store.py', 'gluoncv/model_zoo/model_zoo.py', 'scripts/detection/center_net/train_center_net.py', 'tests/unittests/test_utils_parallel.py']"
#1123,2019-12-27 04:35:17,2021-06-05 19:59:02,10,"['gluoncv/auto/data/dataset.py', 'gluoncv/auto/estimators/base_estimator.py', 'gluoncv/auto/estimators/center_net/center_net.py', 'gluoncv/auto/estimators/faster_rcnn/faster_rcnn.py', 'gluoncv/auto/estimators/image_classification/image_classification.py', 'gluoncv/auto/estimators/ssd/ssd.py', 'gluoncv/auto/estimators/yolo/yolo.py', 'setup.py', 'tests/auto/test_auto_data.py', 'tests/auto/test_auto_estimators.py']"
#1081,2020-03-31 16:25:31,2020-04-01 00:25:30,3,"['gluoncv/model_zoo/__init__.py', 'gluoncv/model_zoo/hrnet.py', 'gluoncv/model_zoo/model_zoo.py']"
#673,2020-05-18 20:21:39,2020-05-18 13:21:38,3,"['gluoncv/utils/__init__.py', 'gluoncv/utils/export_helper.py', 'tests/unittests/test_utils_export.py']"
#10,2018-04-14 00:06:02,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#9,2018-04-13 21:56:08,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#8,2018-04-13 21:54:55,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#6,2018-04-10 19:06:33,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#5,2018-04-10 18:18:46,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#3,2018-04-07 06:30:59,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
#1,2018-04-07 01:23:55,2020-12-02 14:21:56,2,"['gluoncv/model_zoo/rcnn/faster_rcnn/faster_rcnn.py', 'tools/batch/submit-job.py']"
