key,time,commitTime,PythonfileNum,pythonFile
#3614,2021-07-07 13:46:37,2021-07-07 21:46:37,11,"['deploy/python/det_keypoint_unite_infer.py', 'deploy/python/det_keypoint_unite_utils.py', 'deploy/python/infer.py', 'deploy/python/keypoint_infer.py', 'deploy/python/keypoint_postprocess.py', 'deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py', 'deploy/python/preprocess.py', 'deploy/python/visualize.py', 'ppdet/utils/visualizer.py']"
#3612,2021-07-07 07:21:55,2021-07-07 15:21:55,17,"['ppdet/data/transform/operators.py', 'ppdet/modeling/__init__.py', 'ppdet/modeling/architectures/__init__.py', 'ppdet/modeling/architectures/detr.py', 'ppdet/modeling/heads/__init__.py', 'ppdet/modeling/heads/detr_head.py', 'ppdet/modeling/initializer.py', 'ppdet/modeling/layers.py', 'ppdet/modeling/losses/__init__.py', 'ppdet/modeling/losses/detr_loss.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/transformers/__init__.py', 'ppdet/modeling/transformers/detr_transformer.py', 'ppdet/modeling/transformers/matchers.py', 'ppdet/modeling/transformers/position_encoding.py', 'ppdet/modeling/transformers/utils.py', 'ppdet/optimizer.py']"
#3570,2021-07-03 08:16:46,2021-07-03 16:16:46,2,"['ppdet/engine/env.py', 'tools/train.py']"
#3568,2021-07-04 13:22:41,2021-07-04 21:22:41,3,"['deploy/python/visualize.py', 'ppdet/modeling/heads/cascade_head.py', 'ppdet/modeling/layers.py']"
#3530,2021-06-29 15:46:47,2021-06-29 23:46:46,5,"['deploy/python/mot_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_keypoint_unite_utils.py', 'deploy/python/tracker/jde_tracker.py', 'deploy/python/utils.py']"
#3517,2021-06-28 11:12:50,2021-06-28 19:12:50,3,"['ppdet/modeling/heads/solov2_head.py', 'ppdet/modeling/layers.py', 'ppdet/modeling/necks/yolo_fpn.py']"
#3515,2021-07-02 11:13:10,2021-07-02 19:13:09,16,"['deploy/python/infer.py', 'deploy/python/mot_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_reid_infer.py', 'deploy/python/preprocess.py', 'deploy/python/tracker/deepsort_tracker.py', 'deploy/python/utils.py', 'ppdet/engine/tracker.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/mot_metrics.py', 'ppdet/modeling/architectures/deepsort.py', 'ppdet/modeling/architectures/yolo.py', 'ppdet/modeling/losses/jde_loss.py', 'ppdet/modeling/mot/utils.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/reid/pyramidal_embedding.py']"
#3481,2021-06-28 12:06:39,2021-06-28 20:06:39,3,"['ppdet/modeling/bbox_utils.py', 'ppdet/modeling/heads/s2anet_head.py', 'ppdet/modeling/proposal_generator/target_layer.py']"
#3473,2021-06-28 03:21:56,2021-06-28 11:21:56,7,"['deploy/python/infer.py', 'deploy/python/keypoint_det_unite_infer.py', 'deploy/python/keypoint_infer.py', 'deploy/python/keypoint_preprocess.py', 'deploy/python/topdown_unite_utils.py', 'deploy/python/utils.py', 'ppdet/modeling/post_process.py']"
#3460,2021-06-23 08:40:21,2021-06-23 16:40:21,9,"['deploy/python/keypoint_det_unite_infer.py', 'deploy/python/keypoint_infer.py', 'deploy/python/keypoint_postprocess.py', 'deploy/python/keypoint_visualize.py', 'deploy/python/topdown_unite_utils.py', 'deploy/python/utils.py', 'ppdet/data/source/keypoint_coco.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/keypoint_metrics.py']"
#3444,2021-06-29 17:18:07,2021-06-30 01:18:06,3,"['deploy/python/mot_infer.py', 'ppdet/engine/tracker.py', 'tools/infer_mot.py']"
#3436,2021-06-21 03:40:05,2021-06-21 11:40:05,2,"['ppdet/data/transform/operators.py', 'ppdet/modeling/layers.py']"
#3401,2021-06-21 02:28:27,2021-06-21 10:28:26,7,"['dataset/spine_coco/download_spine_coco.py', 'ppdet/data/source/category.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/map_utils.py', 'ppdet/metrics/metrics.py', 'ppdet/modeling/heads/s2anet_head.py', 'ppdet/utils/download.py']"
#3374,2021-06-17 09:57:01,2021-06-17 17:57:00,6,"['deploy/python/mot_infer.py', 'deploy/python/utils.py', 'ppdet/engine/tracker.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/jde.py', 'ppdet/modeling/mot/visualization.py']"
#3360,2021-06-11 04:23:06,2021-06-11 12:23:06,4,"['ppdet/engine/__init__.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/__init__.py', 'ppdet/metrics/mot_metrics.py']"
#3344,2021-06-10 05:19:23,2021-06-10 13:19:23,2,"['ppdet/data/transform/operators.py', 'static/ppdet/data/transform/operators.py']"
#3341,2021-06-10 13:15:22,2021-06-10 21:15:22,3,"['deploy/python/keypoint_det_unite_infer.py', 'ppdet/data/transform/keypoint_operators.py', 'ppdet/modeling/architectures/keypoint_hrnet.py']"
#3251,2021-06-10 08:07:07,2021-06-10 16:07:07,2,"['ppdet/data/source/mot.py', 'ppdet/engine/tracker.py']"
#3226,2021-06-10 06:20:27,2021-06-10 14:20:27,18,"['deploy/python/mot_infer.py', 'deploy/python/mot_preprocess.py', 'deploy/python/tracker/__init__.py', 'deploy/python/tracker/deepsort_tracker.py', 'deploy/python/tracker/jde_tracker.py', 'ppdet/engine/export_utils.py', 'ppdet/engine/tracker.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/deepsort.py', 'ppdet/modeling/architectures/fairmot.py', 'ppdet/modeling/architectures/jde.py', 'ppdet/modeling/layers.py', 'ppdet/modeling/mot/utils.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/reid/jde_embedding_head.py', 'tools/eval_mot.py', 'tools/export_model.py', 'tools/infer_mot.py']"
#3185,2021-06-29 12:47:27,2021-06-29 20:47:27,2,"['ppdet/data/transform/op_helper.py', 'ppdet/data/transform/operators.py']"
